Removed Pin From Net: NetName=GND Pin=C23-1
Removed Pin From Net: NetName=VBUS Pin=C24-2
Removed Pin From Net: NetName=GND Pin=C25-2
Removed Pin From Net: NetName=GND Pin=D4-1
Removed Pin From Net: NetName=VBUS Pin=D4-2
Removed Pin From Net: NetName=USB_UART_N Pin=D4-3
Removed Pin From Net: NetName=USB_UART_P Pin=D4-4
Removed Pin From Net: NetName=LD1 Pin=D6-2
Removed Pin From Net: NetName=LD2 Pin=D7-2
Removed Pin From Net: NetName=LD3 Pin=D8-2
Removed Pin From Net: NetName=LD4 Pin=D9-2
Removed Pin From Net: NetName=LD5 Pin=D10-2
Removed Pin From Net: NetName=GND Pin=R13-2
Removed Pin From Net: NetName=GND Pin=R14-2
Removed Pin From Net: NetName=GND Pin=R15-2
Removed Pin From Net: NetName=GND Pin=R16-2
Removed Pin From Net: NetName=GND Pin=R17-2
Removed Pin From Net: NetName=VBUS Pin=R21-2
Removed Pin From Net: NetName=GND Pin=R22-1
Removed Pin From Net: NetName=RSTb Pin=R23-2
Removed Member From Class: ClassName=PBL44_Sch Member=D4
Removed Member From Class: ClassName=PBL44_Sch Member=R29
Change Component Footprint: Designator=C23 Old Footprint=FP-C0603C-CF-MFG New Footprint=FP-C0805C-DN-MFG
Change Component Footprint: Designator=C25 Old Footprint=FP-C0805C-DN-MFG New Footprint=FP-C0603C-CF-MFG
Change Component Footprint: Designator=R23 Old Footprint=J1-0603 New Footprint=RESC2013X60X35ML10T20
Change Component Comment : Designator=F1 Old Comment=ABLS-12.000MHZ-B4-T New Comment=12MHz
Change Component Comment : Designator=C23 Old Comment=C0603C103K1RACTU New Comment=C0805C470J1GACTU
Change Component Comment : Designator=C25 Old Comment=C0805C470J1GACTU New Comment=C0603C103K1RACTU
Change Component Comment : Designator=P1 Old Comment=Header 2 New Comment=Reset
Change Component Comment : Designator=R23 Old Comment=Res3 New Comment=RC0805FR-073K3L
Change Component Designator: OldDesignator=R8 NewDesignator=R7
Change Component Designator: OldDesignator=R9 NewDesignator=R8
Change Component Designator: OldDesignator=R10 NewDesignator=R9
Change Component Designator: OldDesignator=R11 NewDesignator=R10
Change Component Designator: OldDesignator=R12 NewDesignator=R13
Change Component Designator: OldDesignator=R18 NewDesignator=R20
Change Component Designator: OldDesignator=R20 NewDesignator=R21
Change Component Designator: OldDesignator=R26 NewDesignator=R11
Change Component Designator: OldDesignator=R27 NewDesignator=R25
Change Component Designator: OldDesignator=R28 NewDesignator=R26
Change Component Designator: OldDesignator=R29 NewDesignator=R12
Change Managed Component Library Link : Designator=C23 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=E2D4E95C-0C37-444C-9401-3F1283A89A21 New ItemGUID=7A2623CF-9ADE-4994-BFA3-1E1D95FE9003 Old RevisionGUID=4CCF1DC2-A033-4681-9628-EEB525921AA1 New RevisionGUID=3D818E28-97B4-411D-AB86-6D2D67B2E875
Change Managed Component Library Link : Designator=C25 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=7A2623CF-9ADE-4994-BFA3-1E1D95FE9003 New ItemGUID=E2D4E95C-0C37-444C-9401-3F1283A89A21 Old RevisionGUID=3D818E28-97B4-411D-AB86-6D2D67B2E875 New RevisionGUID=4CCF1DC2-A033-4681-9628-EEB525921AA1
Change Managed Component Library Link : Designator=R23 Old VaultGUID= New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID= New ItemGUID=CF3C0501-104D-4610-BFC3-F54315810403 Old RevisionGUID= New RevisionGUID=95BE92F2-EB43-4488-B4E6-CDC8407E9174
Change component parameters: Designator = "C23" ("C23"); Footprint = "FP-C0603C-CF-MFG"; UniqueID = "\DPDFGTML" ("\DPDFGTML")
Change component parameters (AddParameter): Name = "Mouser Description"; Value = "Multilayer Ceramic Capacitors MLCC - SMD/SMT 100volts 10000pF X7R 10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Octopart"; Value = "https://octopart.com/c0603c103k1ractu-kemet-134140"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "C0603C-CF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Characteristic"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "30ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0.1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10,000 pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "100 V"; VariantName = "[No Variations]"
Change component parameters: Designator = "R22" ("R22"); Footprint = "RESC2013X60X35ML10T20"; UniqueID = "\XHGRYXXU" ("\XHGRYXXU")
Change component parameters (AddParameter): Name = "Case Code (Imperial)"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code (Metric)"; Value = "2012"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "ThickFilm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet URL"; Value = "http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/R-Chip/PYu-RC_Group_51_RoHS_L_5.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet Version"; Value = "Rev. 5, 10/2016"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Depth"; Value = "1.25mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height"; Value = "0.5mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lead Free"; Value = "LeadFree"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Length"; Value = "2mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer URL"; Value = "http://www.yageo.com/"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "155degC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Power Dissipation"; Value = "125mW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-55degC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Description"; Value = "2-Pin Surface Mounted Device, Body 2 x 1.25 mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Reference"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "TapeandReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power Rating"; Value = "125mW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "NoSVHC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "4k7"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/degreesC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = "0.000194oz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Width"; Value = "0.049inch"; VariantName = "[No Variations]"
Change component parameters: Designator = "R23" ("R23"); Footprint = "J1-0603"; UniqueID = "\VTIJJVTZ" ("\VTIJJVTZ")
Change component parameters (AddParameter): Name = "Case Code (Imperial)"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code (Metric)"; Value = "2012"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "ThickFilm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet URL"; Value = "http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/R-Chip/PYu-RC_Group_51_RoHS_L_5.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet Version"; Value = "Rev. 5, 10/2016"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Depth"; Value = "1.25mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height"; Value = "0.5mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lead Free"; Value = "LeadFree"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Length"; Value = "2mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer URL"; Value = "http://www.yageo.com/"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "155degC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Power Dissipation"; Value = "125mW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-55degC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Description"; Value = "2-Pin Surface Mounted Device, Body 2 x 1.25 mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package Reference"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "TapeandReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power Rating"; Value = "125mW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "NoSVHC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/degreesC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Weight"; Value = "0.000194oz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Width"; Value = "0.049inch"; VariantName = "[No Variations]"
Added Component: Designator=D2(LFUS-SOT143-4_V)
Add component (AddParameter): Name = "Capacitance Value"; Value = "30pF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Clamping Voltage"; Value = "8V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Clamping Voltage (Max)"; Value = "8V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Configuration"; Value = "Triple"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet URL"; Value = "https://datasheet.ciiva.com/15143/getdatasheetpartid-116020-15143550.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Version"; Value = "Dec-13"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Direction Type"; Value = "Uni-Directional"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Leakage Current"; Value = "0.1uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Leakage Current (Max)"; Value = "0.1uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Littelfuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer URL"; Value = "http://www.littelfuse.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting"; Value = "SurfaceMount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Style"; Value = "SurfaceMount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Elements"; Value = "3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temp Range"; Value = "-40Cto85C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Classification"; Value = "Industrial"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Max Deg. C"; Value = "85C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Min Deg. C"; Value = "-40C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "SOT-143"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Type"; Value = "SOT-143"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "TapeandReel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pin Count"; Value = "3+Tab"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Polarity"; Value = "Uni-Directional"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Depth (mm)"; Value = "1.4mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Height (mm)"; Value = "1.05mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product Length (mm)"; Value = "3.04mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rad Hardened"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reverse Stand-off Voltage"; Value = "5.5(Min)V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Suppressor Type"; Value = "TVS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage"; Value = "5.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage (Max)"; Value = "5.5V(Min)"; VariantName = "[No Variations]"
Added Component: Designator=R18(RESC1608X55X30ML15T15)
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.panasonic.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C86.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/11808/0900766b80f806dd-11808207.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "04/2015"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.45 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1.6 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "2-Pin Surface Mount Device, Body 1.6 x 0.85 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "resistance"; Value = "470"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "75 V"; VariantName = "[No Variations]"
Added Component: Designator=R24(J1-0603)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "29-May-2009"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "IPC-7351 Footprint Added."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Chip Resistor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "J1-0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "1k"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C23-2
Added Pin To Net: NetName=GND Pin=C25-1
Added Pin To Net: NetName=VBUS Pin=C25-2
Added Pin To Net: NetName=GND Pin=D2-1
Added Pin To Net: NetName=GND Pin=D2-2
Added Pin To Net: NetName=USB_UART_P Pin=D2-3
Added Pin To Net: NetName=USB_UART_N Pin=D2-4
Added Pin To Net: NetName=GND Pin=D6-1
Added Pin To Net: NetName=GND Pin=D7-1
Added Pin To Net: NetName=GND Pin=D8-1
Added Pin To Net: NetName=GND Pin=D9-1
Added Pin To Net: NetName=GND Pin=D10-1
Added Pin To Net: NetName=M_CTS/U_RTS Pin=J4-6
Added Pin To Net: NetName=NetC17_2 Pin=R7-2
Added Pin To Net: NetName=LD1 Pin=R14-1
Added Pin To Net: NetName=LD2 Pin=R15-1
Added Pin To Net: NetName=LD3 Pin=R16-1
Added Pin To Net: NetName=LD4 Pin=R17-1
Added Pin To Net: NetName=LD5 Pin=R18-1
Added Pin To Net: NetName=VBUS Pin=R22-2
Added Pin To Net: NetName=GND Pin=R23-1
Added Pin To Net: NetName=RSTb Pin=R24-2
Added Pin To Net: NetName=M_CTS/U_RTS Pin=U3-22
Added Pin To Net: NetName=M_CTS/U_RTS Pin=U3-27
Added Pin To Net: NetName=M_CTS/U_RTS Pin=U3-39
Added Pin To Net: NetName=NetC17_2 Pin=U5-6
